Freq.	S21(v1)
1.17945710461179e+06	1.75762346980511e-19,-1.28750985196435e-17
1.18398457459679e+06	1.71757084761542e-19,-1.26303106031313e-17
1.18852942375090e+06	1.67843176695723e-19,-1.23901804498565e-17
1.19309171878586e+06	1.64018536630382e-19,-1.21546193340249e-17
1.19767152666954e+06	1.60281126127728e-19,-1.19235402226119e-17
1.20226891462683e+06	1.56628953371212e-19,-1.16968577429969e-17
1.20688395014071e+06	1.53060072097021e-19,-1.14744881512180e-17
1.21151670095316e+06	1.49572580550129e-19,-1.12563493008362e-17
1.21616723506623e+06	1.46164620464335e-19,-1.10423606123956e-17
1.22083562074297e+06	1.42834376065748e-19,-1.08324430434701e-17
1.22552192650850e+06	1.39580073099153e-19,-1.06265190592835e-17
1.23022622115096e+06	1.36399977876760e-19,-1.04245126038936e-17
1.23494857372253e+06	1.33292396348798e-19,-1.02263490719281e-17
1.23968905354048e+06	1.30255673195457e-19,-1.00319552808620e-17
1.24444773018815e+06	1.27288190939693e-19,-9.84125944382769e-18
1.24922467351597e+06	1.24388369080404e-19,-9.65419114294402e-18
1.25401995364253e+06	1.21554663245513e-19,-9.47068130315828e-18
1.25883364095554e+06	1.18785564364503e-19,-9.29066216658835e-18
1.26366580611293e+06	1.16079597859944e-19,-9.11406726735682e-18
1.26851652004384e+06	1.13435322857593e-19,-8.94083140690719e-18
1.27338585394968e+06	1.10851331414617e-19,-8.77089062979291e-18
1.27827387930520e+06	1.08326247765541e-19,-8.60418219993017e-18
1.28318066785947e+06	1.05858727585498e-19,-8.44064457730553e-18
1.28810629163702e+06	1.03447457270398e-19,-8.28021739512979e-18
1.29305082293882e+06	1.01091153233610e-19,-8.12284143742915e-18
1.29801433434338e+06	9.87885612187847e-20,-7.96845861706577e-18
1.30299689870784e+06	9.65384556284525e-20,-7.81701195417896e-18
1.30799858916897e+06	9.43396388680198e-20,-7.66844555503929e-18
1.31301947914431e+06	9.21909407048205e-20,-7.52270459130758e-18
1.31805964233321e+06	9.00912176418717e-20,-7.37973527969082e-18
1.32311915271792e+06	8.80393523059952e-20,-7.23948486198771e-18
1.32819808456470e+06	8.60342528499751e-20,-7.10190158551603e-18
1.33329651242485e+06	8.40748523684281e-20,-6.96693468391473e-18
1.33841451113587e+06	8.21601083270717e-20,-6.83453435831342e-18
1.34355215582254e+06	8.02890020050808e-20,-6.70465175886223e-18
1.34870952189799e+06	7.84605379502324e-20,-6.57723896661512e-18
1.35388668506484e+06	7.66737434465456e-20,-6.45224897575994e-18
1.35908372131632e+06	7.49276679941263e-20,-6.32963567618839e-18
1.36430070693733e+06	7.32213828009392e-20,-6.20935383639954e-18
1.36953771850564e+06	7.15539802862309e-20,-6.09135908673044e-18
1.37479483289295e+06	6.99245735953372e-20,-5.97560790290750e-18
1.38007212726603e+06	6.83322961256121e-20,-5.86205758991255e-18
1.38536967908788e+06	6.67763010632236e-20,-5.75066626615754e-18
1.39068756611886e+06	6.52557609305653e-20,-5.64139284796181e-18
1.39602586641778e+06	6.37698671440429e-20,-5.53419703432647e-18
1.40138465834314e+06	6.23178295819917e-20,-5.42903929199970e-18
1.40676402055418e+06	6.08988761624982e-20,-5.32588084082787e-18
1.41216403201211e+06	5.95122524308945e-20,-5.22468363938665e-18
1.41758477198123e+06	5.81572211567037e-20,-5.12541037088694e-18
1.42302632003012e+06	5.68330619398215e-20,-5.02802442935027e-18
1.42848875603276e+06	5.55390708257185e-20,-4.93248990604847e-18
1.43397216016977e+06	5.42745599294584e-20,-4.83877157620264e-18
1.43947661292953e+06	5.30388570683281e-20,-4.74683488593636e-18
1.44500219510939e+06	5.18313054028841e-20,-4.65664593947832e-18
1.45054898781685e+06	5.06512630862189e-20,-4.56817148660955e-18
1.45611707247074e+06	4.94981029212609e-20,-4.48137891035058e-18
1.46170653080245e+06	4.83712120259228e-20,-4.39623621488393e-18
1.46731744485707e+06	4.72699915059180e-20,-4.31271201370746e-18
1.47294989699466e+06	4.61938561350687e-20,-4.23077551801401e-18
1.47860396989140e+06	4.51422340429346e-20,-4.15039652529320e-18
1.48427974654085e+06	4.41145664095942e-20,-4.07154540815103e-18
1.48997731025516e+06	4.31103071674127e-20,-3.99419310334299e-18
1.49569674466624e+06	4.21289227096389e-20,-3.91831110101683e-18
1.50143813372708e+06	4.11698916056719e-20,-3.84387143416083e-18
1.50720156171289e+06	4.02327043228466e-20,-3.77084666825356e-18
1.51298711322241e+06	3.93168629545862e-20,-3.69920989111151e-18
1.51879487317912e+06	3.84218809547784e-20,-3.62893470293050e-18
1.52462492683245e+06	3.75472828782300e-20,-3.55999520651745e-18
1.53047735975912e+06	3.66926041270613e-20,-3.49236599770862e-18
1.53635225786431e+06	3.58573907029052e-20,-3.42602215597090e-18
1.54224970738297e+06	3.50411989647757e-20,-3.36093923518261e-18
1.54816979488107e+06	3.42435953924779e-20,-3.29709325459034e-18
1.55411260725687e+06	3.34641563554307e-20,-3.23446068993852e-18
1.56007823174220e+06	3.27024678867794e-20,-3.17301846476828e-18
1.56606675590374e+06	3.19581254626759e-20,-3.11274394188259e-18
1.57207826764430e+06	3.12307337866091e-20,-3.05361491497428e-18
1.57811285520412e+06	3.05199065786674e-20,-2.99560960041387e-18
1.58417060716216e+06	2.98252663696246e-20,-2.93870662919428e-18
1.59025161243739e+06	2.91464442997331e-20,-2.88288503902929e-18
1.59635596029011e+06	2.84830799221209e-20,-2.82812426660276e-18
1.60248374032326e+06	2.78348210106854e-20,-2.77440413996595e-18
1.60863504248372e+06	2.72013233723795e-20,-2.72170487107982e-18
1.61480995706365e+06	2.65822506637921e-20,-2.67000704849979e-18
1.62100857470180e+06	2.59772742119223e-20,-2.61929163020004e-18
1.62723098638485e+06	2.53860728390517e-20,-2.56953993653482e-18
1.63347728344875e+06	2.48083326916230e-20,-2.52073364333407e-18
1.63974755758002e+06	2.42437470730287e-20,-2.47285477513081e-18
1.64604190081718e+06	2.36920162802253e-20,-2.42588569851772e-18
1.65236040555200e+06	2.31528474440813e-20,-2.37980911563060e-18
1.65870316453093e+06	2.26259543733767e-20,-2.33460805775608e-18
1.66507027085644e+06	2.21110574023674e-20,-2.29026587906133e-18
1.67146181798838e+06	2.16078832418351e-20,-2.24676625044342e-18
1.67787789974534e+06	2.11161648335420e-20,-2.20409315349601e-18
1.68431861030607e+06	2.06356412080121e-20,-2.16223087459114e-18
1.69078404421081e+06	2.01660573455632e-20,-2.12116399907395e-18
1.69727429636271e+06	1.97071640405154e-20,-2.08087740556814e-18
1.70378946202923e+06	1.92587177685030e-20,-2.04135626039002e-18
1.71032963684351e+06	1.88204805568186e-20,-2.00258601206915e-18
1.71689491680578e+06	1.83922198577202e-20,-1.96455238597349e-18
1.72348539828480e+06	1.79737084246343e-20,-1.92724137903707e-18
1.73010117801924e+06	1.75647241911865e-20,-1.89063925458820e-18
1.73674235311910e+06	1.71650501529977e-20,-1.85473253727631e-18
1.74340902106716e+06	1.67744742521801e-20,-1.81950800809560e-18
1.75010127972040e+06	1.63927892644723e-20,-1.78495269950350e-18
1.75681922731143e+06	1.60197926889542e-20,-1.75105389063231e-18
1.76356296244993e+06	1.56552866402798e-20,-1.71779910259210e-18
1.77033258412412e+06	1.52990777433731e-20,-1.68517609386315e-18
1.77712819170218e+06	1.49509770305298e-20,-1.65317285577634e-18
1.78394988493373e+06	1.46107998408681e-20,-1.62177760807959e-18
1.79079776395129e+06	1.42783657220784e-20,-1.59097879458894e-18
1.79767192927176e+06	1.39534983344154e-20,-1.56076507892250e-18
1.80457248179786e+06	1.36360253568837e-20,-1.53112534031569e-18
1.81149952281966e+06	1.33257783955670e-20,-1.50204866951634e-18
1.81845315401604e+06	1.30225928940492e-20,-1.47352436475799e-18
1.82543347745616e+06	1.27263080458830e-20,-1.44554192780994e-18
1.83244059560101e+06	1.24367667090564e-20,-1.41809106010265e-18
1.83947461130489e+06	1.21538153224132e-20,-1.39116165892695e-18
1.84653562781689e+06	1.18773038239813e-20,-1.36474381370568e-18
1.85362374878245e+06	1.16070855711669e-20,-1.33882780233646e-18
1.86073907824487e+06	1.13430172627700e-20,-1.31340408760411e-18
1.86788172064681e+06	1.10849588627816e-20,-1.28846331366143e-18
1.87505178083187e+06	1.08327735259194e-20,-1.26399630257711e-18
1.88224936404609e+06	1.05863275248653e-20,-1.23999405094939e-18
1.88947457593950e+06	1.03454901791626e-20,-1.21644772658424e-18
1.89672752256769e+06	1.01101337857372e-20,-1.19334866523689e-18
1.90400831039336e+06	9.88013355100530e-21,-1.17068836741538e-18
1.91131704628786e+06	9.65536752452981e-21,-1.14845849524510e-18
1.91865383753280e+06	9.43571653419239e-21,-1.12665086939299e-18
1.92601879182158e+06	9.22106412284464e-21,-1.10525746605044e-18
1.93341201726100e+06	9.01129648640546e-21,-1.08427041397358e-18
1.94083362237285e+06	8.80630241337137e-21,-1.06368199157999e-18
1.94828371609548e+06	8.60597322570739e-21,-1.04348462410081e-18
1.95576240778541e+06	8.41020272108714e-21,-1.02367088078695e-18
1.96326980721895e+06	8.21888711645096e-21,-1.00423347216863e-18
1.97080602459378e+06	8.03192499285242e-21,-9.85165247367132e-19
1.97837117053060e+06	7.84921724156331e-21,-9.66459191457684e-19
1.98596535607474e+06	7.67066701140862e-21,-9.48108422882650e-19
1.99358869269777e+06	7.49617965730337e-21,-9.30106190913969e-19
2.00124129229918e+06	7.32566268996369e-21,-9.12445873163916e-19
2.00892326720798e+06	7.15902572676551e-21,-8.95120973143301e-19
2.01663473018438e+06	6.99618044372448e-21,-8.78125117866153e-19
2.02437579442141e+06	6.83704052857162e-21,-8.61452055500043e-19
2.03214657354663e+06	6.68152163489956e-21,-8.45095653061151e-19
2.03994718162375e+06	6.52954133735500e-21,-8.29049894153221e-19
2.04777773315435e+06	6.38101908785344e-21,-8.13308876749602e-19
2.05563834307951e+06	6.23587617279283e-21,-7.97866811017491e-19
2.06352912678154e+06	6.09403567124337e-21,-7.82718017183649e-19
2.07145020008565e+06	5.95542241409105e-21,-7.67856923440725e-19
2.07940167926166e+06	5.81996294411329e-21,-7.53278063893474e-19
2.08738368102570e+06	5.68758547696527e-21,-7.38976076544068e-19
2.09539632254194e+06	5.55821986305625e-21,-7.24945701315776e-19
2.10343972142427e+06	5.43179755029542e-21,-7.11181778114269e-19
2.11151399573808e+06	5.30825154768761e-21,-6.97679244925849e-19
2.11961926400196e+06	5.18751638975923e-21,-6.84433135951871e-19
2.12775564518944e+06	5.06952810179568e-21,-6.71438579778698e-19
2.13592325873075e+06	4.95422416587159e-21,-6.58690797582494e-19
2.14412222451455e+06	4.84154348765580e-21,-6.46185101368189e-19
2.15235266288972e+06	4.73142636397339e-21,-6.33916892241977e-19
2.16061469466711e+06	4.62381445110755e-21,-6.21881658716700e-19
2.16890844112132e+06	4.51865073382425e-21,-6.10074975049489e-19
2.17723402399246e+06	4.41587949510331e-21,-5.98492499611046e-19
2.18559156548795e+06	4.31544628655979e-21,-5.87129973285984e-19
2.19398118828435e+06	4.21729789953979e-21,-5.75983217903601e-19
2.20240301552909e+06	4.12138233687535e-21,-5.65048134698526e-19
2.21085717084232e+06	4.02764878528351e-21,-5.54320702800679e-19
2.21934377831874e+06	3.93604758839455e-21,-5.43796977753953e-19
2.22786296252939e+06	3.84653022039534e-21,-5.33473090063109e-19
2.23641484852347e+06	3.75904926027359e-21,-5.23345243768315e-19
2.24499956183022e+06	3.67355836664933e-21,-5.13409715046823e-19
2.25361722846074e+06	3.59001225318022e-21,-5.03662850841256e-19
2.26226797490980e+06	3.50836666452757e-21,-4.94101067513999e-19
2.27095192815777e+06	3.42857835287031e-21,-4.84720849527203e-19
2.27966921567244e+06	3.35060505495440e-21,-4.75518748147910e-19
2.28841996541089e+06	3.27440546966540e-21,-4.66491380177809e-19
2.29720430582137e+06	3.19993923611236e-21,-4.57635426707184e-19
2.30602236584523e+06	3.12716691221127e-21,-4.48947631892554e-19
2.31487427491872e+06	3.05604995375671e-21,-4.40424801757588e-19
2.32376016297499e+06	2.98655069397062e-21,-4.32063803016829e-19
2.33268016044592e+06	2.91863232351717e-21,-4.23861561921801e-19
2.34163439826410e+06	2.85225887097317e-21,-4.15815063129079e-19
2.35062300786468e+06	2.78739518374371e-21,-4.07921348589886e-19
2.35964612118737e+06	2.72400690941265e-21,-4.00177516460826e-19
2.36870387067833e+06	2.66206047751835e-21,-3.92580720035339e-19
2.37779638929213e+06	2.60152308174456e-21,-3.85128166695488e-19
2.38692381049369e+06	2.54236266251738e-21,-3.77817116883683e-19
2.39608626826027e+06	2.48454788999874e-21,-3.70644883093979e-19
2.40528389708341e+06	2.42804814746754e-21,-3.63608828882554e-19
2.41451683197088e+06	2.37283351507943e-21,-3.56706367897023e-19
2.42378520844875e+06	2.31887475399678e-21,-3.49934962924203e-19
2.43308916256326e+06	2.26614329088032e-21,-3.43292124956012e-19
2.44242883088292e+06	2.21461120273408e-21,-3.36775412273123e-19
2.45180435050046e+06	2.16425120209579e-21,-3.30382429546059e-19
2.46121585903484e+06	2.11503662256473e-21,-3.24110826953382e-19
2.47066349463330e+06	2.06694140465928e-21,-3.17958299316654e-19
2.48014739597338e+06	2.01994008199686e-21,-3.11922585251867e-19
2.48966770226494e+06	1.97400776778861e-21,-3.06001466336993e-19
2.49922455325219e+06	1.92912014164198e-21,-3.00192766295387e-19
2.50881808921581e+06	1.88525343666381e-21,-2.94494350194710e-19
2.51844845097491e+06	1.84238442685749e-21,-2.88904123661097e-19
2.52811577988919e+06	1.80049041480706e-21,-2.83420032108264e-19
2.53782021786095e+06	1.75954921964206e-21,-2.78040059981286e-19
2.54756190733721e+06	1.71953916527649e-21,-2.72762230014751e-19
2.55734099131179e+06	1.68043906891575e-21,-2.67584602505024e-19
2.56715761332738e+06	1.64222822982543e-21,-2.62505274596358e-19
2.57701191747771e+06	1.60488641835596e-21,-2.57522379580571e-19
2.58690404840961e+06	1.56839386521727e-21,-2.52634086210055e-19
2.59683415132515e+06	1.53273125099782e-21,-2.47838598023837e-19
2.60680237198377e+06	1.49787969592238e-21,-2.43134152686467e-19
2.61680885670445e+06	1.46382074984312e-21,-2.38519021339473e-19
2.62685375236780e+06	1.43053638245872e-21,-2.33991507965149e-19
2.63693720641825e+06	1.39800897375625e-21,-2.29549948762444e-19
2.64705936686624e+06	1.36622130467081e-21,-2.25192711534720e-19
2.65722038229032e+06	1.33515654795792e-21,-2.20918195089144e-19
2.66742040183942e+06	1.30479825927380e-21,-2.16724828647517e-19
2.67765957523495e+06	1.27513036845885e-21,-2.12611071268287e-19
2.68793805277307e+06	1.24613717101962e-21,-2.08575411279567e-19
2.69825598532687e+06	1.21780331980487e-21,-2.04616365722926e-19
2.70861352434855e+06	1.19011381687118e-21,-2.00732479807762e-19
2.71901082187172e+06	1.16305400553377e-21,-1.96922326376039e-19
2.72944803051355e+06	1.13660956259850e-21,-1.93184505377217e-19
2.73992530347707e+06	1.11076649077067e-21,-1.89517643353150e-19
2.75044279455337e+06	1.08551111123678e-21,-1.85920392932786e-19
2.76100065812392e+06	1.06083005641520e-21,-1.82391432336475e-19
2.77159904916278e+06	1.03671026287194e-21,-1.78929464889693e-19
2.78223812323888e+06	1.01313896439781e-21,-1.75533218546022e-19
2.79291803651833e+06	9.90103685243149e-22,-1.72201445419191e-19
2.80363894576672e+06	9.67592233506674e-22,-1.68932921324017e-19
2.81440100835137e+06	9.45592694674894e-22,-1.65726445326072e-19
2.82520438224369e+06	9.24093425308605e-22,-1.62580839299913e-19
2.83604922602147e+06	9.03083046873194e-22,-1.59494947495710e-19
2.84693569887123e+06	8.82550439709408e-22,-1.56467636114107e-19
2.85786396059051e+06	8.62484737141441e-22,-1.53497792889177e-19
2.86883417159031e+06	8.42875319719169e-22,-1.50584326679292e-19
2.87984649289732e+06	8.23711809591498e-22,-1.47726167065778e-19
2.89090108615639e+06	8.04984065007834e-22,-1.44922263959199e-19
2.90199811363286e+06	7.86682174944754e-22,-1.42171587213119e-19
2.91313773821491e+06	7.68796453855028e-22,-1.39473126245216e-19
2.92432012341601e+06	7.51317436536187e-22,-1.36825889665589e-19
2.93554543337730e+06	7.34235873115949e-22,-1.34228904912136e-19
2.94681383286996e+06	7.17542724151810e-22,-1.31681217892855e-19
2.95812548729770e+06	7.01229155842202e-22,-1.29181892634959e-19
2.96948056269912e+06	6.85286535346698e-22,-1.26730010940640e-19
2.98087922575020e+06	6.69706426212751e-22,-1.24324672049397e-19
2.99232164376671e+06	6.54480583906560e-22,-1.21964992306764e-19
3.00380798470666e+06	6.39600951445685e-22,-1.19650104839347e-19
3.01533841717284e+06	6.25059655131093e-22,-1.17379159236031e-19
3.02691311041517e+06	6.10849000376367e-22,-1.15151321235250e-19
3.03853223433331e+06	5.96961467631863e-22,-1.12965772418192e-19
3.05019595947908e+06	5.83389708401667e-22,-1.10821709907851e-19
3.06190445705895e+06	5.70126541351227e-22,-1.08718346073782e-19
3.07365789893664e+06	5.57164948503578e-22,-1.06654908242475e-19
3.08545645763555e+06	5.44498071522182e-22,-1.04630638413237e-19
3.09730030634133e+06	5.32119208078373e-22,-1.02644792979462e-19
3.10918961890443e+06	5.20021808301496e-22,-1.00696642455214e-19
3.12112456984265e+06	5.08199471309858e-22,-9.87854712069874e-20
3.13310533434367e+06	4.96645941820644e-22,-9.69105771905842e-20
3.14513208826769e+06	4.85355106837010e-22,-9.50712716929765e-20
3.15720500814991e+06	4.74320992410571e-22,-9.32668790790826e-20
3.16932427120323e+06	4.63537760477605e-22,-9.14967365433527e-20
3.18149005532078e+06	4.52999705767251e-22,-8.97601938660750e-20
3.19370253907854e+06	4.42701252780104e-22,-8.80566131743139e-20
3.20596190173800e+06	4.32636952835567e-22,-8.63853687073902e-20
3.21826832324873e+06	4.22801481186418e-22,-8.47458465868173e-20
3.23062198425109e+06	4.13189634199046e-22,-8.31374445906104e-20
3.24302306607882e+06	4.03796326597881e-22,-8.15595719318832e-20
3.25547175076174e+06	3.94616588772528e-22,-8.00116490416524e-20
3.26796822102841e+06	3.85645564146201e-22,-7.84931073557686e-20
3.28051266030882e+06	3.76878506604049e-22,-7.70033891058964e-20
3.29310525273706e+06	3.68310777980013e-22,-7.55419471144656e-20
3.30574618315405e+06	3.59937845600884e-22,-7.41082445935190e-20
3.31843563711024e+06	3.51755279886254e-22,-7.27017549473822e-20
3.33117380086833e+06	3.43758752003090e-22,-7.13219615790819e-20
3.34396086140600e+06	3.35944031573690e-22,-6.99683577004443e-20
3.35679700641868e+06	3.28306984435800e-22,-6.86404461457991e-20
3.36968242432230e+06	3.20843570453710e-22,-6.73377391892251e-20
3.38261730425600e+06	3.13549841379161e-22,-6.60597583652676e-20
3.39560183608500e+06	3.06421938760940e-22,-6.48060342930615e-20
3.40863621040331e+06	2.99456091902041e-22,-6.35761065037965e-20
3.42172061853655e+06	2.92648615863317e-22,-6.23695232714602e-20
3.43485525254479e+06	2.85995909512571e-22,-6.11858414467968e-20
3.44804030522532e+06	2.79494453618030e-22,-6.00246262944208e-20
3.46127597011550e+06	2.73140808985216e-22,-5.88854513330247e-20
3.47456244149562e+06	2.66931614636213e-22,-5.77678981786226e-20
3.48789991439174e+06	2.60863586030364e-22,-5.66715563907727e-20
3.50128858457852e+06	2.54933513325459e-22,-5.55960233217199e-20
3.51472864858215e+06	2.49138259678492e-22,-5.45409039684058e-20
3.52822030368318e+06	2.43474759585084e-22,-5.35058108272892e-20
3.54176374791947e+06	2.37940017256696e-22,-5.24903637519247e-20
3.55535918008904e+06	2.32531105034763e-22,-5.14941898132478e-20
3.56900679975306e+06	2.27245161840916e-22,-5.05169231625126e-20
3.58270680723868e+06	2.22079391662474e-22,-4.95582048968354e-20
3.59645940364207e+06	2.17031062072390e-22,-4.86176829272902e-20
3.61026479083132e+06	2.12097502782878e-22,-4.76950118495118e-20
3.62412317144939e+06	2.07276104231950e-22,-4.67898528167562e-20
3.63803474891714e+06	2.02564316202116e-22,-4.59018734153720e-20
3.65199972743625e+06	1.97959646470513e-22,-4.50307475426385e-20
3.66601831199228e+06	1.93459659489743e-22,-4.41761552869231e-20
3.68009070835762e+06	1.89061975098734e-22,-4.33377828101161e-20
3.69421712309456e+06	1.84764267262927e-22,-4.25153222322983e-20
3.70839776355829e+06	1.80564262843131e-22,-4.17084715185994e-20
3.72263283789996e+06	1.76459740392383e-22,-4.09169343682059e-20
3.73692255506973e+06	1.72448528980190e-22,-4.01404201054770e-20
3.75126712481984e+06	1.68528507043517e-22,-3.93786435731284e-20
3.76566675770766e+06	1.64697601263919e-22,-3.86313250274461e-20
3.78012166509885e+06	1.60953785470219e-22,-3.78981900354896e-20
3.79463205917039e+06	1.57295079566149e-22,-3.71789693742477e-20
3.80919815291373e+06	1.53719548482399e-22,-3.64733989317108e-20
3.82382016013792e+06	1.50225301152493e-22,-3.57812196098208e-20
3.83849829547271e+06	1.46810489511975e-22,-3.51021772292654e-20
3.85323277437176e+06	1.43473307520363e-22,-3.44360224360804e-20
3.86802381311576e+06	1.40211990205348e-22,-3.37825106100261e-20
3.88287162881561e+06	1.37024812728747e-22,-3.31414017747035e-20
3.89777643941563e+06	1.33910089473694e-22,-3.25124605093783e-20
3.91273846369672e+06	1.30866173152613e-22,-3.18954558624790e-20
3.92775792127961e+06	1.27891453935464e-22,-3.12901612667392e-20
3.94283503262805e+06	1.24984358597841e-22,-3.06963544559494e-20
3.95797001905210e+06	1.22143349688438e-22,-3.01138173832924e-20
3.97316310271129e+06	1.19366924715456e-22,-2.95423361412280e-20
3.98841450661798e+06	1.16653615351524e-22,-2.89817008828999e-20
4.00372445464056e+06	1.14001986656698e-22,-2.84317057450351e-20
4.01909317150676e+06	1.11410636319146e-22,-2.78921487723082e-20
4.03452088280696e+06	1.08878193913095e-22,-2.73628318431413e-20
4.05000781499750e+06	1.06403320173673e-22,-2.68435605969134e-20
4.06555419540399e+06	1.03984706288228e-22,-2.63341443625529e-20
4.08116025222464e+06	1.01621073203785e-22,-2.58343960884852e-20
4.09682621453365e+06	9.93111709502494e-23,-2.53441322739113e-20
4.11255231228451e+06	9.70537779790039e-23,-2.48631729013915e-20
4.12833877631344e+06	9.48477005165548e-23,-2.43913413707095e-20
4.14418583834274e+06	9.26917719328794e-23,-2.39284644339918e-20
4.16009373098420e+06	9.05848521241412e-23,-2.34743721320604e-20
4.17606268774252e+06	8.85258269094468e-23,-2.30288977319931e-20
4.19209294301871e+06	8.65136074413245e-23,-2.25918776658705e-20
4.20818473211358e+06	8.45471296296131e-23,-2.21631514706855e-20
4.22433829123115e+06	8.26253535784533e-23,-2.17425617293943e-20
4.24055385748216e+06	8.07472630360885e-23,-2.13299540130870e-20
4.25683166888748e+06	7.89118648571770e-23,-2.09251768242561e-20
4.27317196438168e+06	7.71181884773370e-23,-2.05280815411424e-20
4.28957498381651e+06	7.53652853996418e-23,-2.01385223631377e-20
4.30604096796440e+06	7.36522286927967e-23,-1.97563562572251e-20
4.32257015852201e+06	7.19781125007278e-23,-1.93814429054348e-20
4.33916279811378e+06	7.03420515633275e-23,-1.90136446532992e-20
4.35581913029550e+06	6.87431807480993e-23,-1.86528264592860e-20
4.37253939955786e+06	6.71806545924559e-23,-1.82988558451918e-20
4.38932385133006e+06	6.56536468564277e-23,-1.79516028474776e-20
4.40617273198342e+06	6.41613500855446e-23,-1.76109399695287e-20
4.42308628883495e+06	6.27029751836597e-23,-1.72767421348203e-20
4.44006477015103e+06	6.12777509954892e-23,-1.69488866409737e-20
4.45710842515106e+06	5.98849238986469e-23,-1.66272531146838e-20
4.47421750401104e+06	5.85237574049581e-23,-1.63117234675030e-20
4.49139225786735e+06	5.71935317708395e-23,-1.60021818524647e-20
4.50863293882036e+06	5.58935436165426e-23,-1.56985146215302e-20
4.52593979993815e+06	5.46231055540560e-23,-1.54006102838439e-20
4.54331309526023e+06	5.33815458234701e-23,-1.51083594647810e-20
4.56075307980128e+06	5.21682079376126e-23,-1.48216548657729e-20
4.57826000955487e+06	5.09824503347666e-23,-1.45403912248951e-20
4.59583414149723e+06	4.98236460392853e-23,-1.42644652782044e-20
4.61347573359102e+06	4.86911823299274e-23,-1.39937757218085e-20
4.63118504478911e+06	4.75844604157347e-23,-1.37282231746581e-20
4.64896233503840e+06	4.65028951192797e-23,-1.34677101420432e-20
4.66680786528363e+06	4.54459145671199e-23,-1.32121409797841e-20
4.68472189747118e+06	4.44129598872886e-23,-1.29614218591020e-20
4.70270469455295e+06	4.34034849136687e-23,-1.27154607321557e-20
4.72075652049021e+06	4.24169558970865e-23,-1.24741672982340e-20
4.73887764025748e+06	4.14528512229789e-23,-1.22374529705893e-20
4.75706831984640e+06	4.05106611354789e-23,-1.20052308439005e-20
4.77532882626965e+06	3.95898874677772e-23,-1.17774156623550e-20
4.79365942756487e+06	3.86900433786158e-23,-1.15539237883351e-20
4.81206039279859e+06	3.78106530947732e-23,-1.13346731717003e-20
4.83053199207018e+06	3.69512516594074e-23,-1.11195833196520e-20
4.84907449651581e+06	3.61113846861202e-23,-1.09085752671709e-20
4.86768817831244e+06	3.52906081186157e-23,-1.07015715480150e-20
4.88637331068181e+06	3.44884879958238e-23,-1.04984961662692e-20
4.90513016789445e+06	3.37046002223650e-23,-1.02992745684341e-20
4.92395902527369e+06	3.29385303442353e-23,-1.01038336160452e-20
4.94286015919975e+06	3.21898733295918e-23,-9.91210155881247e-21
4.96183384711374e+06	3.14582333545240e-23,-9.72400800826842e-21
4.98088036752177e+06	3.07432235936959e-23,-9.53948391191816e-21
4.99999999999901e+06	3.00444660157497e-23,-9.35846152787912e-21
5.01919302519382e+06	2.93615911833619e-23,-9.18087440000270e-21
5.03845972483185e+06	2.86942380578454e-23,-9.00665733346816e-21
5.05780038172020e+06	2.80420538081964e-23,-8.83574637083985e-21
5.07721527975154e+06	2.74046936244823e-23,-8.66807876857908e-21
5.09670470390829e+06	2.67818205354736e-23,-8.50359297400179e-21
5.11626894026682e+06	2.61731052304227e-23,-8.34222860267386e-21
5.13590827600161e+06	2.55782258848957e-23,-8.18392641623537e-21
5.15562299938952e+06	2.49968679905641e-23,-8.02862830064605e-21
5.17541339981397e+06	2.44287241888674e-23,-7.87627724484364e-21
5.19527976776921e+06	2.38734941084580e-23,-7.72681731980744e-21
5.21522239486459e+06	2.33308842063421e-23,-7.58019365801931e-21
5.23524157382882e+06	2.28006076126336e-23,-7.43635243331467e-21
5.25533759851431e+06	2.22823839788373e-23,-7.29524084111597e-21
5.27551076390142e+06	2.17759393295827e-23,-7.15680707904137e-21
5.29576136610283e+06	2.12810059177288e-23,-7.02100032788168e-21
5.31608970236789e+06	2.07973220827636e-23,-6.88777073293831e-21
5.33649607108698e+06	2.03246321124234e-23,-6.75706938571564e-21
5.35698077179586e+06	1.98626861074590e-23,-6.62884830596078e-21
5.37754410518010e+06	1.94112398494765e-23,-6.50306042404447e-21
5.39818637307949e+06	1.89700546717829e-23,-6.37965956367632e-21
5.41890787849245e+06	1.85388973331695e-23,-6.25860042494827e-21
5.43970892558050e+06	1.81175398945640e-23,-6.13983856769991e-21
5.46058981967273e+06	1.77057595984881e-23,-6.02333039519958e-21
5.48155086727023e+06	1.73033387512553e-23,-5.90903313813535e-21
5.50259237605066e+06	1.69100646078480e-23,-5.79690483890981e-21
5.52371465487273e+06	1.65257292594119e-23,-5.68690433623301e-21
5.54491801378071e+06	1.61501295233080e-23,-5.57899125000797e-21
5.56620276400904e+06	1.57830668356652e-23,-5.47312596650301e-21
5.58756921798686e+06	1.54243471463761e-23,-5.36926962380563e-21
5.60901768934257e+06	1.50737808164795e-23,-5.26738409755252e-21
5.63054849290851e+06	1.47311825178768e-23,-5.16743198693037e-21
5.65216194472551e+06	1.43963711353283e-23,-5.06937660094260e-21
5.67385836204757e+06	1.40691696706779e-23,-4.97318194493660e-21
